Source,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release,OFR U.S. Repo Markets Data Release
2017-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28,1.28,1.49,1.49,1.56,1.56,1.29,1.29,1.47,1.47,1.28,1.28,1.26,1.26,1.31,1.31,311860836662.0,311860836662.0,39750766000.0,39750766000.0,96837243025.0,96837243025.0,71379260000.0,71379260000.0,151288434157.0,151288434157.0,810982592045.0,810982592045.0,476299058251.0,476299058251.0,979199095070.0,979199095070.0
2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31,1.31,1.66,1.66,1.72,1.72,1.33,1.33,1.58,1.58,1.32,1.32,1.3,1.3,1.37,1.37,298324212426.0,298324212426.0,37608366000.0,37608366000.0,103711074279.0,103711074279.0,38864054057.0,38864054057.0,165123496701.0,165123496701.0,813117690452.0,813117690452.0,454636743661.0,454636743661.0,955692818788.0,955692818788.0
2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31,1.31,1.67,1.67,1.76,1.76,1.34,1.34,1.58,1.58,1.32,1.32,1.29,1.29,1.36,1.36,281825319923.0,281825319923.0,37510366000.0,37510366000.0,91262827429.0,91262827429.0,30319684468.0,30319684468.0,156550086559.0,156550086559.0,837507440012.0,837507440012.0,483204179427.0,483204179427.0,959089951909.0,959089951909.0
2017-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31,1.31,1.65,1.65,1.74,1.74,1.34,1.34,1.57,1.57,1.32,1.32,1.29,1.29,1.36,1.36,296231709290.0,296231709290.0,38319366000.0,38319366000.0,85189895016.0,85189895016.0,43849579881.0,43849579881.0,154225042521.0,154225042521.0,827534035021.0,827534035021.0,467797392107.0,467797392107.0,956573509918.0,956573509918.0
2017-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31,1.31,1.68,1.68,1.78,1.78,1.36,1.36,1.61,1.61,1.32,1.32,1.3,1.3,1.37,1.37,306130165504.0,306130165504.0,41216366000.0,41216366000.0,98768893891.0,98768893891.0,68866910096.0,68866910096.0,166088769589.0,166088769589.0,834711251200.0,834711251200.0,488911754094.0,488911754094.0,1002347055187.0,1002347055187.0
2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,1.32,1.67,1.67,1.72,1.72,1.38,1.38,1.58,1.58,1.33,1.33,1.3,1.3,1.37,1.37,300611369122.0,300611369122.0,37990464104.0,37990464104.0,89811343603.0,89811343603.0,47732109988.0,47732109988.0,151008673287.0,151008673287.0,821232269237.0,821232269237.0,469165216315.0,469165216315.0,958775722828.0,958775722828.0
2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,1.34,1.71,1.71,1.77,1.77,1.36,1.36,1.6,1.6,1.34,1.34,1.31,1.31,1.38,1.38,307229719907.0,307229719907.0,40443123882.0,40443123882.0,87970123093.0,87970123093.0,44137490440.0,44137490440.0,146602218477.0,146602218477.0,816675516267.0,816675516267.0,454508067534.0,454508067534.0,948783129800.0,948783129800.0
2017-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,1.34,1.68,1.68,1.76,1.76,1.37,1.37,1.59,1.59,1.34,1.34,1.31,1.31,1.38,1.38,296044862583.0,296044862583.0,37056316000.0,37056316000.0,81243587344.0,81243587344.0,43631634173.0,43631634173.0,147401964345.0,147401964345.0,804329293042.0,804329293042.0,448701371631.0,448701371631.0,929204514559.0,929204514559.0
2017-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,1.34,1.68,1.68,1.77,1.77,1.39,1.39,1.6,1.6,1.34,1.34,1.31,1.31,1.38,1.38,309808979062.0,309808979062.0,40602316000.0,40602316000.0,87100713681.0,87100713681.0,47697988944.0,47697988944.0,155218355332.0,155218355332.0,839613220615.0,839613220615.0,468782272846.0,468782272846.0,974411923240.0,974411923240.0
2017-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,1.34,1.69,1.69,1.78,1.78,1.4,1.4,1.61,1.61,1.34,1.34,1.31,1.31,1.38,1.38,303855828835.0,303855828835.0,39217316000.0,39217316000.0,88196557681.0,88196557681.0,37293920617.0,37293920617.0,153444033564.0,153444033564.0,839704520669.0,839704520669.0,468677820568.0,468677820568.0,965194998967.0,965194998967.0
2017-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41,1.41,1.7,1.7,1.78,1.78,1.38,1.38,1.64,1.64,1.36,1.36,1.31,1.31,1.4,1.4,299523147823.0,299523147823.0,38028350611.0,38028350611.0,88893974612.0,88893974612.0,27141985993.0,27141985993.0,150736683210.0,150736683210.0,1009388282307.0,1009388282307.0,637136061268.0,637136061268.0,1125424242912.0,1125424242912.0
2018-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,1.34,1.63,1.63,1.73,1.73,1.35,1.35,1.57,1.57,1.34,1.34,1.31,1.31,1.38,1.38,305792091757.0,305792091757.0,39088316000.0,39088316000.0,92121161681.0,92121161681.0,52859198654.0,52859198654.0,159191006500.0,159191006500.0,858126014667.0,858126014667.0,499034960745.0,499034960745.0,1003106375002.0,1003106375002.0
2018-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,1.35,1.68,1.68,1.8,1.8,1.38,1.38,1.62,1.62,1.35,1.35,1.32,1.32,1.39,1.39,311890529347.0,311890529347.0,39773236833.0,39773236833.0,95156846931.0,95156846931.0,68108881063.0,68108881063.0,165426674449.0,165426674449.0,849913822425.0,849913822425.0,496089109790.0,496089109790.0,1013179550419.0,1013179550419.0
2018-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,1.35,1.72,1.72,1.82,1.82,1.37,1.37,1.63,1.63,1.36,1.36,1.33,1.33,1.4,1.4,306111999245.0,306111999245.0,38126316000.0,38126316000.0,95104926507.0,95104926507.0,42138054697.0,42138054697.0,160453931539.0,160453931539.0,802909232835.0,802909232835.0,435459967255.0,435459967255.0,940152214039.0,940152214039.0
2018-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31,1.31,1.71,1.71,1.81,1.81,1.35,1.35,1.61,1.61,1.32,1.32,1.29,1.29,1.37,1.37,300951602210.0,300951602210.0,38201858862.0,38201858862.0,99491552087.0,99491552087.0,33631000000.0,33631000000.0,164755712165.0,164755712165.0,796953293832.0,796953293832.0,426166672682.0,426166672682.0,930075845919.0,930075845919.0
2018-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,1.3,1.7,1.7,1.81,1.81,1.35,1.35,1.61,1.61,1.31,1.31,1.29,1.29,1.36,1.36,298227661920.0,298227661920.0,35291918667.0,35291918667.0,92554801351.0,92554801351.0,24898907000.0,24898907000.0,159216672118.0,159216672118.0,799562702946.0,799562702946.0,424280158592.0,424280158592.0,917016411297.0,917016411297.0
2018-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28,1.28,1.7,1.7,1.81,1.81,1.32,1.32,1.6,1.6,1.3,1.3,1.27,1.27,1.35,1.35,309400338874.0,309400338874.0,35784295000.0,35784295000.0,93605049653.0,93605049653.0,54026329472.0,54026329472.0,159755282434.0,159755282434.0,798439661998.0,798439661998.0,441131124815.0,441131124815.0,946071041123.0,946071041123.0
2018-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27,1.27,1.69,1.69,1.79,1.79,1.33,1.33,1.58,1.58,1.29,1.29,1.27,1.27,1.34,1.34,312113406783.0,312113406783.0,39231795000.0,39231795000.0,92840197802.0,92840197802.0,68909927000.0,68909927000.0,160955196960.0,160955196960.0,799336790545.0,799336790545.0,448786516604.0,448786516604.0,961086915347.0,961086915347.0
2018-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,1.29,1.7,1.7,1.79,1.79,1.35,1.35,1.58,1.58,1.31,1.31,1.29,1.29,1.36,1.36,300079443839.0,300079443839.0,38708295000.0,38708295000.0,91749867658.0,91749867658.0,55204061910.0,55204061910.0,162499192935.0,162499192935.0,772693650190.0,772693650190.0,418360647984.0,418360647984.0,919647579758.0,919647579758.0
2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31,1.31,1.71,1.71,1.78,1.78,1.34,1.34,1.61,1.61,1.33,1.33,1.31,1.31,1.38,1.38,297837088572.0,297837088572.0,37094295000.0,37094295000.0,105812218937.0,105812218937.0,36638000000.0,36638000000.0,165788628460.0,165788628460.0,765284976277.0,765284976277.0,407015183182.0,407015183182.0,907735195214.0,907735195214.0
2018-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33,1.33,1.71,1.71,1.8,1.8,1.36,1.36,1.63,1.63,1.35,1.35,1.33,1.33,1.4,1.4,305271528636.0,305271528636.0,37531245000.0,37531245000.0,103425682630.0,103425682630.0,56264725717.0,56264725717.0,169540387404.0,169540387404.0,761524100114.0,761524100114.0,408871347421.0,408871347421.0,921214508461.0,921214508461.0
2018-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,1.32,1.69,1.69,1.82,1.82,1.36,1.36,1.61,1.61,1.33,1.33,1.32,1.32,1.38,1.38,303375914399.0,303375914399.0,40922245000.0,40922245000.0,95641764757.0,95641764757.0,71654452629.0,71654452629.0,164569927072.0,164569927072.0,763591724266.0,763591724266.0,422019855181.0,422019855181.0,930887941652.0,930887941652.0
2018-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,1.3,1.72,1.72,1.81,1.81,1.35,1.35,1.61,1.61,1.31,1.31,1.29,1.29,1.37,1.37,303167736946.0,303167736946.0,39230295000.0,39230295000.0,96099152681.0,96099152681.0,54827084328.0,54827084328.0,157863955966.0,157863955966.0,752325098422.0,752325098422.0,402989347519.0,402989347519.0,903251335431.0,903251335431.0
2018-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,1.29,1.7,1.7,1.78,1.78,1.34,1.34,1.59,1.59,1.3,1.3,1.28,1.28,1.36,1.36,292268671833.0,292268671833.0,37966245000.0,37966245000.0,98261721060.0,98261721060.0,33294217606.0,33294217606.0,160880765872.0,160880765872.0,749957194061.0,749957194061.0,390397450022.0,390397450022.0,881513132727.0,881513132727.0
2018-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28,1.28,1.73,1.73,1.82,1.82,1.34,1.34,1.61,1.61,1.3,1.3,1.28,1.28,1.36,1.36,290507706499.0,290507706499.0,40537245000.0,40537245000.0,104980784681.0,104980784681.0,25772334052.0,25772334052.0,166041457878.0,166041457878.0,757163507809.0,757163507809.0,390830217165.0,390830217165.0,887916626542.0,887916626542.0
2018-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28,1.28,1.7,1.7,1.79,1.79,1.33,1.33,1.6,1.6,1.3,1.3,1.28,1.28,1.35,1.35,305692607961.0,305692607961.0,38533245000.0,38533245000.0,96366030931.0,96366030931.0,53221272922.0,53221272922.0,157232276335.0,157232276335.0,758116648747.0,758116648747.0,406245823304.0,406245823304.0,907703952600.0,907703952600.0
2018-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31,1.31,1.69,1.69,1.8,1.8,1.35,1.35,1.59,1.59,1.32,1.32,1.3,1.3,1.38,1.38,299672296883.0,299672296883.0,40847245000.0,40847245000.0,96530831792.0,96530831792.0,68271030384.0,68271030384.0,169176785835.0,169176785835.0,755513040024.0,755513040024.0,410618574482.0,410618574482.0,920314902200.0,920314902200.0
2018-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31,1.31,1.7,1.7,1.8,1.8,1.35,1.35,1.6,1.6,1.32,1.32,1.3,1.3,1.38,1.38,291017083064.0,291017083064.0,38152229200.0,38152229200.0,95783414335.0,95783414335.0,47350462147.0,47350462147.0,163249690460.0,163249690460.0,743440291724.0,743440291724.0,394155165482.0,394155165482.0,886574168206.0,886574168206.0
2018-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,1.3,1.71,1.71,1.79,1.79,1.34,1.34,1.6,1.6,1.32,1.32,1.3,1.3,1.37,1.37,294656621274.0,294656621274.0,39012245000.0,39012245000.0,101815937803.0,101815937803.0,32900182084.0,32900182084.0,166434014593.0,166434014593.0,752689910169.0,752689910169.0,387303149189.0,387303149189.0,887406030056.0,887406030056.0
2018-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,1.3,1.7,1.7,1.81,1.81,1.35,1.35,1.61,1.61,1.32,1.32,1.29,1.29,1.37,1.37,288884456430.0,288884456430.0,37720195000.0,37720195000.0,97314878681.0,97314878681.0,28126000000.0,28126000000.0,164047447949.0,164047447949.0,741180909354.0,741180909354.0,375969688656.0,375969688656.0,866621788035.0,866621788035.0
2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,1.3,1.7,1.7,1.8,1.8,1.34,1.34,1.61,1.61,1.32,1.32,1.29,1.29,1.37,1.37,302020050773.0,302020050773.0,38130195000.0,38130195000.0,95933634425.0,95933634425.0,54016287427.0,54016287427.0,162032370863.0,162032370863.0,744302229048.0,744302229048.0,392069534264.0,392069534264.0,894252150900.0,894252150900.0
2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,1.34,1.69,1.69,1.81,1.81,1.38,1.38,1.62,1.62,1.34,1.34,1.32,1.32,1.4,1.4,294559959990.0,294559959990.0,42853487888.0,42853487888.0,102071309838.0,102071309838.0,73601244255.0,73601244255.0,169844348864.0,169844348864.0,770900002903.0,770900002903.0,439314760254.0,439314760254.0,946572556996.0,946572556996.0
2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,1.3,1.64,1.64,1.76,1.76,1.33,1.33,1.58,1.58,1.31,1.31,1.29,1.29,1.36,1.36,299811357552.0,299811357552.0,40513295000.0,40513295000.0,100517209014.0,100517209014.0,55939235129.0,55939235129.0,165973172997.0,165973172997.0,750587849989.0,750587849989.0,400746468583.0,400746468583.0,907044294132.0,907044294132.0
2018-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,1.3,1.71,1.71,1.82,1.82,1.34,1.34,1.62,1.62,1.31,1.31,1.29,1.29,1.37,1.37,283147933780.0,283147933780.0,39377295000.0,39377295000.0,101101677767.0,101101677767.0,34783000000.0,34783000000.0,169756660299.0,169756660299.0,760811136094.0,760811136094.0,404413924782.0,404413924782.0,896695813861.0,896695813861.0
2018-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,1.29,1.74,1.74,1.81,1.81,1.38,1.38,1.61,1.61,1.31,1.31,1.29,1.29,1.37,1.37,289174908195.0,289174908195.0,42922245000.0,42922245000.0,98406230431.0,98406230431.0,28057475267.0,28057475267.0,159526108456.0,159526108456.0,774660376773.0,774660376773.0,409500820820.0,409500820820.0,901124082471.0,901124082471.0
2018-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28,1.28,1.69,1.69,1.78,1.78,1.32,1.32,1.58,1.58,1.3,1.3,1.27,1.27,1.35,1.35,304674262537.0,304674262537.0,40946095000.0,40946095000.0,93520129821.0,93520129821.0,52340117882.0,52340117882.0,164788273536.0,164788273536.0,780380441276.0,780380441276.0,415832057906.0,415832057906.0,926240688979.0,926240688979.0
2018-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28,1.28,1.68,1.68,1.78,1.78,1.34,1.34,1.58,1.58,1.3,1.3,1.27,1.27,1.35,1.35,303325481049.0,303325481049.0,45556095000.0,45556095000.0,93458518826.0,93458518826.0,60791900000.0,60791900000.0,160159646752.0,160159646752.0,798136615461.0,798136615461.0,443345811486.0,443345811486.0,952387034287.0,952387034287.0
2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,1.3,1.69,1.69,1.76,1.76,1.34,1.34,1.58,1.58,1.32,1.32,1.29,1.29,1.36,1.36,300089881081.0,300089881081.0,41401095000.0,41401095000.0,90523041979.0,90523041979.0,46975001816.0,46975001816.0,152271765207.0,152271765207.0,774346657859.0,774346657859.0,418081960366.0,418081960366.0,911844701654.0,911844701654.0
2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,1.3,1.7,1.7,1.77,1.77,1.34,1.34,1.6,1.6,1.32,1.32,1.29,1.29,1.37,1.37,292641229931.0,292641229931.0,41685095000.0,41685095000.0,91970789681.0,91970789681.0,38042459638.0,38042459638.0,152155860887.0,152155860887.0,773641675164.0,773641675164.0,417172738665.0,417172738665.0,903654924483.0,903654924483.0
2018-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,1.29,1.69,1.69,1.77,1.77,1.35,1.35,1.59,1.59,1.31,1.31,1.29,1.29,1.36,1.36,296848069969.0,296848069969.0,42199945608.0,42199945608.0,91104997088.0,91104997088.0,29532835098.0,29532835098.0,153889945400.0,153889945400.0,779501142982.0,779501142982.0,407201014191.0,407201014191.0,900138975168.0,900138975168.0
2018-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,1.3,1.69,1.69,1.77,1.77,1.35,1.35,1.59,1.59,1.32,1.32,1.29,1.29,1.36,1.36,304930992443.0,304930992443.0,40988095000.0,40988095000.0,89958767681.0,89958767681.0,49060088666.0,49060088666.0,153242122030.0,153242122030.0,789079022798.0,789079022798.0,428936669672.0,428936669672.0,928097879145.0,928097879145.0
2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,1.29,1.68,1.68,1.75,1.75,1.36,1.36,1.56,1.56,1.31,1.31,1.28,1.28,1.35,1.35,313144205838.0,313144205838.0,46429562000.0,46429562000.0,87139268820.0,87139268820.0,68525968188.0,68525968188.0,155764944514.0,155764944514.0,790830862884.0,790830862884.0,431157387540.0,431157387540.0,946496099892.0,946496099892.0
2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,1.35,1.68,1.68,1.76,1.76,1.37,1.37,1.6,1.6,1.36,1.36,1.33,1.33,1.4,1.4,307454668072.0,307454668072.0,43927095000.0,43927095000.0,89540193078.0,89540193078.0,48819376313.0,48819376313.0,152104733938.0,152104733938.0,771010362697.0,771010362697.0,405883435078.0,405883435078.0,909369932088.0,909369932088.0
2018-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,1.35,1.71,1.71,1.76,1.76,1.37,1.37,1.6,1.6,1.36,1.36,1.34,1.34,1.4,1.4,305747635024.0,305747635024.0,43586995511.0,43586995511.0,96961381851.0,96961381851.0,48635492269.0,48635492269.0,160723923491.0,160723923491.0,757415635446.0,757415635446.0,392953955540.0,392953955540.0,903012509566.0,903012509566.0
2018-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33,1.33,1.73,1.73,1.81,1.81,1.36,1.36,1.62,1.62,1.34,1.34,1.31,1.31,1.39,1.39,315334877905.0,315334877905.0,43201431042.0,43201431042.0,100883523074.0,100883523074.0,53200479272.0,53200479272.0,161327729945.0,161327729945.0,774952910049.0,774952910049.0,409172873503.0,409172873503.0,929036912395.0,929036912395.0
2018-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,1.32,1.7,1.7,1.76,1.76,1.37,1.37,1.57,1.57,1.32,1.32,1.3,1.3,1.37,1.37,314170551273.0,314170551273.0,44302095000.0,44302095000.0,86729621617.0,86729621617.0,63609104439.0,63609104439.0,153844527583.0,153844527583.0,788636542786.0,788636542786.0,426658094986.0,426658094986.0,938975268842.0,938975268842.0
2018-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,1.32,1.73,1.73,1.77,1.77,1.37,1.37,1.59,1.59,1.34,1.34,1.31,1.31,1.38,1.38,304247363000.0,304247363000.0,44412095000.0,44412095000.0,90897239802.0,90897239802.0,43852488453.0,43852488453.0,149003646201.0,149003646201.0,771352142086.0,771352142086.0,408438766140.0,408438766140.0,906101870341.0,906101870341.0
2018-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,1.34,1.71,1.71,1.76,1.76,1.36,1.36,1.59,1.59,1.35,1.35,1.33,1.33,1.39,1.39,309215244697.0,309215244697.0,41141095000.0,41141095000.0,86818231487.0,86818231487.0,43387000000.0,43387000000.0,144677609763.0,144677609763.0,763438431097.0,763438431097.0,398609713124.0,398609713124.0,893643662584.0,893643662584.0
2018-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33,1.33,1.71,1.71,1.77,1.77,1.37,1.37,1.59,1.59,1.34,1.34,1.32,1.32,1.39,1.39,294424510029.0,294424510029.0,40040063861.0,40040063861.0,85379105542.0,85379105542.0,19634564197.0,19634564197.0,148468831023.0,148468831023.0,755972274877.0,755972274877.0,378052539703.0,378052539703.0,860985944616.0,860985944616.0
2018-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,1.34,1.71,1.71,1.77,1.77,1.38,1.38,1.59,1.59,1.35,1.35,1.33,1.33,1.39,1.39,315629464601.0,315629464601.0,40517095000.0,40517095000.0,85308130447.0,85308130447.0,53475824717.0,53475824717.0,150571683630.0,150571683630.0,766531079105.0,766531079105.0,398596791038.0,398596791038.0,905315034269.0,905315034269.0
